,city_id,city_name,country_code,lat,lon,sources,state_code,station_id,timezone,venue,date,clouds,datetime,dewpt,dhi,dni,ghi,max_dhi,max_dni,max_ghi,max_temp,max_temp_ts,max_uv,max_wind_dir,max_wind_spd,max_wind_spd_ts,min_temp,min_temp_ts,precip,precip_gpm,pres,revision_status,rh,slp,snow,snow_depth,solar_rad,t_dhi,t_dni,t_ghi,t_solar_rad,temp,ts,wind_dir,wind_gust_spd,wind_spd
356,6952201,East Melbourne,AU,-37.820629,144.983624,"['959360-99999', '948680-99999', 'ASN00086232', 'ASN00086071', 'ASN00086307', 'ASN00086095', 'ASN00086304', 'ASN00086060', 'ASN00086378', 'ASN00086279', 'ASN00086333', 'ASN00086053', 'ASN00086024', 'imerg', 'era5', 'sat', 'radar', 'snodas', 'au-bom-solar']",VIC,948680-99999,Australia/Melbourne,Melbourne Cricket Ground,2011-01-14,69.0,2011-01-14,18.1,60,474,376,132,986,1063,27.5,1294941600,9.7,112.0,10.8,1294941600,19.1,1294963200,24.0,24.0,998.0,final,71.0,1002.0,0.0,,197.0,1429,11379,9034,4718.0,24.0,1294923600,112.0,20.0,5.1
357,3576074,Parham,AG,17.10328,-61.78485,"['788620-99999', 'ACW00011604', 'ACW00011647', 'imerg', 'era5', 'sat', 'radar', 'snodas']",07,788620-99999,America/Antigua,"Sir Vivian Richards Stadium, North Sound",2010-05-20,58.0,2010-05-20,22.6,52,411,339,127,941,1057,30.0,1274374800,5.1,85.0,8.2,1274328000,26.0,1274328000,0.0,0.0,1012.0,final,74.0,1014.0,0.0,,210.0,1253,9868,8133,5047.0,27.8,1274328000,85.0,13.2,6.4
358,1007311,Durban,ZA,-29.82649,31.03054,"['685930-99999', '685830-99999', 'SF002410190', 'SF002408910', 'SF002408830', 'SF002411030', 'SF002410420', 'imerg', 'era5', 'sat', 'radar', 'snodas']",02,685830-99999,Africa/Johannesburg,Moses Mabhida Stadium,2011-01-09,79.0,2011-01-09,21.8,58,457,378,134,996,1112,26.9,1294574400,4.2,74.0,3.0,1294574400,23.0,1294531200,0.0,0.0,995.0,final,80.0,1006.0,0.0,,143.0,1390,10972,9069,3422.0,25.5,1294524000,74.0,7.6,1.7
359,6691257,Hulme,GB,53.4612182,-2.2695442,"['033340-99999', 'UKM00003334', 'imerg', 'era5', 'sat', 'radar', 'snodas']",ENG,033340-99999,Europe/London,Old Trafford,2011-08-31,87.0,2011-08-31,9.5,46,380,236,109,860,710,16.0,1314810000,2.3,201.0,2.0,1314766800,9.0,1314820800,0.0,0.0,1012.0,final,83.0,1016.0,0.0,,96.0,1102,9117,5663,2304.0,12.5,1314745200,201.0,8.0,1.2
360,3573890,Port of Spain,TT,10.669875284969,-61.509947023126,"['TDW00011621', 'imerg', 'era5', 'sat', 'radar', 'snodas']",05,789620-99999,America/Port_of_Spain,"Queen's Park Oval, Port of Spain",2011-06-04,87.0,2011-06-04,23.5,50,397,323,125,931,1027,27.8,1307160000,5.1,111.0,4.8,1307160000,25.6,1307160000,6.5,6.5,1009.0,final,83.0,1013.0,0.0,,170.0,1210,9536,7748,4085.0,26.6,1307160000,111.0,6.8,3.6
361,2644849,Larne,GB,54.8065745,-5.7896161,"['imerg', 'era5', 'sat', 'radar', 'snodas']",NIR,039240-99999,Europe/London,Newlands,2011-10-13,88.0,2011-10-13,10.5,30,255,113,90,761,432,14.1,1318518000,0.9,170.0,4.8,1318467600,11.1,1318489200,0.0,0.0,1013.0,final,88.0,1027.0,0.0,,26.0,717,6115,2721,629.0,12.5,1318460400,170.0,7.2,3.2
362,993800,Johannesburg,ZA,-26.1326355,28.0565121,"['683610-99999', '682672-99999', 'SF004761290', 'SF004760400', 'SF004761600', 'SF004760720', 'SF004758810', 'SF004760120', 'SF004761630', 'SF004762460', 'SF004760440', 'SF004758520', 'imerg', 'era5', 'sat', 'radar', 'snodas']",06,682672-99999,Africa/Johannesburg,New Wanderers Stadium,2011-10-16,47.0,2011-10-16,3.9,50,419,330,123,975,1047,28.0,1318770000,10.3,168.0,2.8,1318780800,13.3,1318798800,0.0,0.0,838.0,final,40.0,1012.0,0.0,,305.0,1195,10052,7921,7310.0,20.2,1318716000,168.0,10.4,1.5
363,9972648,Concord West,AU,-33.8469834,151.0620864,"['947640-99999', '957650-99999', 'ASN00066195', 'ASN00066135', 'ASN00066082', 'ASN00066164', 'ASN00066134', 'ASN00066070', 'ASN00066055', 'ASN00066013', 'ASN00066064', 'ASN00066174', 'ASN00066048', 'ASN00066057', 'ASN00066085', 'ASN00066050', 'ASN00066071', 'ASN00066087', 'imerg', 'era5', 'sat', 'radar', 'snodas', 'au-bom-solar']",NSW,957650-99999,Australia/Sydney,Stadium Australia,2012-02-01,100.0,2012-02-01,15.7,56,446,358,132,983,1064,20.0,1328014800,3.5,165.0,4.8,1328014800,17.8,1328090400,5.0,5.0,1012.0,final,83.0,1014.0,0.0,,76.0,1351,10711,8585,1818.0,18.7,1328014800,165.0,11.6,3.7
364,6952201,East Melbourne,AU,-37.820629,144.983624,"['959360-99999', '948680-99999', 'ASN00086232', 'ASN00086071', 'ASN00086307', 'ASN00086095', 'ASN00086304', 'ASN00086060', 'ASN00086378', 'ASN00086279', 'ASN00086333', 'ASN00086053', 'ASN00086024', 'imerg', 'era5', 'sat', 'radar', 'snodas', 'au-bom-solar']",VIC,948680-99999,Australia/Melbourne,Melbourne Cricket Ground,2012-02-03,34.0,2012-02-03,15.2,57,452,351,129,975,1025,26.1,1328241600,8.0,194.0,3.2,1328241600,15.4,1328205600,0.0,0.0,1005.0,final,72.0,1007.0,0.0,,241.0,1361,10852,8414,5778.0,21.0,1328187600,194.0,8.4,1.8
365,2179537,Wellington,NZ,-41.2776098,174.7828926,"['934390-99999', 'NZM00093439', 'imerg', 'era5', 'sat', 'radar', 'snodas']",G2,934390-99999,Pacific/Auckland,Westpac Stadium,2012-02-17,17.0,2012-02-17,13.9,53,427,316,125,953,946,23.0,1329444000,9.0,65.0,8.2,1329462000,10.5,1329411600,0.0,0.0,1019.0,final,84.0,1020.0,0.0,,291.0,1283,10259,7582,6980.0,16.7,1329390000,65.0,9.9,4.8
366,2190324,Hamilton,NZ,-37.78669,175.27257,"['imerg', 'era5', 'sat', 'radar', 'snodas']",G1,931190-99999,Pacific/Auckland,Seddon Park,2012-02-19,51.0,2012-02-19,14.4,53,421,319,126,958,970,23.7,1329616800,4.4,220.0,3.6,1329620400,13.3,1329588000,0.0,0.0,1014.0,final,77.0,1020.0,0.0,,222.0,1270,10098,7660,5320.0,18.8,1329562800,220.0,7.6,2.3
367,2143747,Whittlesea,AU,-37.498998807,145.069916424,"['948600-99999', 'ASN00086262', 'imerg', 'era5', 'sat', 'radar', 'snodas', 'au-bom-solar']",VIC,948600-99999,Australia/Melbourne,Eden Park,2012-02-22,24.0,2012-02-22,11.1,52,415,315,125,959,966,23.6,1329883200,9.3,218.0,5.1,1329832800,11.8,1329847200,0.0,0.0,988.0,final,73.0,1016.0,0.0,,305.0,1238,9967,7562,7319.0,16.6,1329829200,218.0,8.4,4.5
368,7281782,North Ryde,AU,-33.7804702,151.1341143,"['957640-99999', '957650-99999', 'ASN00066189', 'ASN00066032', 'ASN00066081', 'ASN00066156', 'ASN00066120', 'ASN00066193', 'ASN00066105', 'ASN00066056', 'ASN00066087', 'ASN00066057', 'ASN00066131', 'ASN00066020', 'ASN00066019', 'imerg', 'era5', 'sat', 'radar', 'snodas', 'au-bom-solar']",NSW,957650-99999,Australia/Sydney,Eden Gardens,2011-10-29,77.0,2011-10-29,17.4,54,425,335,128,962,1018,27.7,1319850000,5.7,184.0,3.0,1319860800,16.1,1319824800,0.5,0.5,1004.0,final,74.0,1010.0,0.0,,170.0,1286,10191,8037,4091.0,22.5,1319806800,184.0,7.6,1.8
369,6545174,Kennington,GB,51.485106580433,-0.116802162596,"['037700-99999', 'imerg', 'era5', 'sat', 'radar', 'snodas']",ENG,037700-99999,Europe/London,Kennington Oval,2011-09-23,46.0,2011-09-23,9.9,39,323,182,104,834,612,18.7,1316790000,1.9,224.0,4.0,1316790000,9.6,1316750400,0.0,0.0,1017.0,final,78.0,1018.0,0.0,,128.0,930,7752,4363,3076.0,14.0,1316732400,224.0,8.8,2.8
370,6545174,Kennington,GB,51.485106580433,-0.116802162596,"['037700-99999', 'imerg', 'era5', 'sat', 'radar', 'snodas']",ENG,037700-99999,Europe/London,Kennington Oval,2011-09-25,75.0,2011-09-25,13.2,38,318,176,103,830,600,21.4,1316955600,2.0,190.0,6.8,1316955600,12.1,1316912400,0.0,0.0,1015.0,final,80.0,1016.0,0.0,,87.0,913,7629,4236,2089.0,16.8,1316905200,190.0,13.6,4.4
371,1261481,New Delhi,IN,28.613152,77.2349951,"['421820-99999', 'IN022021600', 'IN022021900', 'IN022023100', 'IN022022900', 'IN022021800', 'IN022022200', 'IN022023000', 'imerg', 'era5', 'sat', 'radar', 'snodas']",07,421820-99999,Asia/Kolkata,Shere Bangla National Stadium,2011-10-11,0.0,2011-10-11,20.4,45,367,257,118,916,850,33.4,1318323600,7.8,288.0,2.8,1318320000,22.2,1318287600,0.0,0.0,988.0,final,69.0,1012.0,0.0,,257.0,1042,8452,5914,5914.0,27.2,1318271400,288.0,7.2,1.7
372,1271308,Ghāziābād,IN,28.7071,77.3981,"['IN023380200', 'IN022021800', 'imerg', 'era5', 'sat', 'radar', 'snodas']",36,421820-99999,Asia/Kolkata,Pallekele International Cricket Stadium,2012-09-21,1.0,2012-09-21,23.0,49,393,294,121,928,930,32.2,1348218000,8.8,288.0,4.4,1348214400,24.1,1348185600,0.0,0.0,983.0,final,76.0,1006.0,0.0,,293.0,1119,9028,6751,6750.0,28.0,1348165800,288.0,8.4,2.9
373,1282635,Tulsīpur,NP,28.09351,82.36321,"['imerg', 'era5', 'sat', 'radar', 'snodas']",MR,425710-99999,Asia/Kathmandu,R Premadasa Stadium,2012-09-22,35.0,2012-09-22,21.8,48,397,295,120,932,932,28.5,1348304400,7.1,172.0,2.8,1348293600,21.5,1348268400,0.0,0.0,936.0,final,83.0,1007.0,0.0,,283.0,1110,9123,6781,6517.0,25.2,1348251300,172.0,7.2,1.6
374,1282635,Tulsīpur,NP,28.09351,82.36321,"['imerg', 'era5', 'sat', 'radar', 'snodas']",MR,425710-99999,Asia/Kathmandu,R Premadasa Stadium,2012-09-23,27.0,2012-09-23,22.1,48,396,293,120,932,929,28.1,1348390800,6.5,282.0,2.4,1348387200,22.6,1348354800,0.0,0.0,935.0,final,83.0,1006.0,0.0,,284.0,1106,9097,6742,6524.0,25.2,1348337700,282.0,6.8,1.6
375,1271308,Ghāziābād,IN,28.7071,77.3981,"['IN023380200', 'IN022021800', 'imerg', 'era5', 'sat', 'radar', 'snodas']",36,421820-99999,Asia/Kolkata,Pallekele International Cricket Stadium,2012-09-27,1.0,2012-09-27,21.7,48,386,283,121,925,908,33.0,1348736400,8.8,307.0,3.6,1348736400,23.3,1348704000,0.0,0.0,987.0,final,70.0,1010.0,0.0,,283.0,1099,8881,6510,6510.0,28.0,1348684200,307.0,8.0,2.5
376,1282635,Tulsīpur,NP,28.09351,82.36321,"['imerg', 'era5', 'sat', 'radar', 'snodas']",MR,425710-99999,Asia/Kathmandu,R Premadasa Stadium,2012-09-28,19.0,2012-09-28,21.1,47,389,284,119,930,912,28.9,1348822800,7.0,113.0,2.0,1348822800,20.4,1348786800,0.5,0.5,940.0,final,80.0,1011.0,0.0,,281.0,1088,8954,6540,6453.0,25.1,1348769700,113.0,6.0,0.9
377,1271308,Ghāziābād,IN,28.7071,77.3981,"['IN023380200', 'IN022021800', 'imerg', 'era5', 'sat', 'radar', 'snodas']",36,421820-99999,Asia/Kolkata,Pallekele International Cricket Stadium,2012-09-29,0.0,2012-09-29,22.3,47,384,279,120,924,900,33.7,1348909200,8.7,312.0,2.4,1348909200,22.6,1348873200,0.0,0.0,986.0,final,74.0,1009.0,0.0,,279.0,1091,8828,6428,6428.0,27.7,1348857000,312.0,5.2,1.9
378,1282635,Tulsīpur,NP,28.09351,82.36321,"['imerg', 'era5', 'sat', 'radar', 'snodas']",MR,425710-99999,Asia/Kathmandu,R Premadasa Stadium,2012-09-30,35.0,2012-09-30,21.6,47,387,281,119,929,905,28.9,1348992000,7.3,130.0,2.4,1348992000,21.1,1348959600,3.0,3.0,939.0,final,82.0,1010.0,0.0,,273.0,1080,8892,6457,6288.0,25.0,1348942500,130.0,6.4,1.2
379,1271308,Ghāziābād,IN,28.7071,77.3981,"['IN023380200', 'IN022021800', 'imerg', 'era5', 'sat', 'radar', 'snodas']",36,421820-99999,Asia/Kolkata,Pallekele International Cricket Stadium,2012-10-01,4.0,2012-10-01,20.7,47,381,276,120,923,892,33.7,1349046000,6.9,301.0,3.6,1349046000,21.9,1349049600,0.0,0.0,985.0,final,70.0,1009.0,0.0,,275.0,1084,8771,6344,6325.0,27.3,1349029800,301.0,7.2,2.2
380,1282635,Tulsīpur,NP,28.09351,82.36321,"['imerg', 'era5', 'sat', 'radar', 'snodas']",MR,425710-99999,Asia/Kathmandu,R Premadasa Stadium,2012-10-02,36.0,2012-10-02,22.1,47,384,277,119,928,897,29.6,1349157600,6.3,220.0,2.4,1349179200,21.5,1349132400,3.5,3.5,938.0,final,85.0,1009.0,0.0,,237.0,1071,8826,6374,5453.0,24.8,1349115300,220.0,6.8,1.0
381,1282635,Tulsīpur,NP,28.09351,82.36321,"['imerg', 'era5', 'sat', 'radar', 'snodas']",MR,425710-99999,Asia/Kathmandu,R Premadasa Stadium,2012-10-05,5.0,2012-10-05,18.7,46,379,272,118,927,886,28.1,1349427600,8.3,166.0,3.2,1349424000,18.1,1349380800,0.0,0.0,936.0,final,76.0,1007.0,0.0,,272.0,1058,8723,6247,6246.0,23.5,1349374500,166.0,8.4,1.7
382,2641170,Nottingham,GB,52.9504992,-1.140382,"['033540-99999', 'UKE00105906', 'imerg', 'era5', 'sat', 'radar', 'snodas']",ENG,033540-99999,Europe/London,Trent Bridge,2012-06-24,52.0,2012-06-24,10.0,60,486,351,118,900,892,17.3,1340550000,5.8,247.0,6.7,1340550000,10.0,1340499600,8.0,8.0,1005.0,final,81.0,1010.0,0.0,,274.0,1451,11672,8427,6579.0,13.3,1340492400,247.0,14.4,3.7
383,2653224,Chester-le-Street,GB,54.84897,-1.5622,"['UKE00156852', 'imerg', 'era5', 'sat', 'radar', 'snodas']",ENG,032433-99999,Europe/London,Riverside Ground,2012-09-08,71.0,2012-09-08,13.4,43,359,207,105,841,643,22.2,1347112800,2.9,229.0,4.0,1347062400,13.0,1347138000,0.0,0.0,1017.0,final,76.0,1018.0,0.0,,154.0,1032,8609,4961,3698.0,17.9,1347058800,229.0,7.6,3.0
384,6691257,Hulme,GB,53.4612182,-2.2695442,"['033340-99999', 'UKM00003334', 'imerg', 'era5', 'sat', 'radar', 'snodas']",ENG,033340-99999,Europe/London,Old Trafford,2012-09-10,58.0,2012-09-10,14.2,43,356,209,106,847,658,19.0,1347274800,1.6,207.0,9.3,1347310800,12.2,1347314400,3.5,3.5,1001.0,final,88.0,1005.0,0.0,,41.0,1029,8553,5010,976.0,16.3,1347231600,207.0,14.4,6.2
385,2655603,Birmingham,GB,52.457696955,-1.929678695,"['UK000000000', 'imerg', 'era5', 'sat', 'radar', 'snodas']",ENG,035340-99999,Europe/London,Edgbaston,2012-09-12,40.0,2012-09-12,7.9,43,353,207,106,848,661,17.0,1347458400,1.8,252.0,7.1,1347472800,7.0,1347415200,2.5,2.5,997.0,final,81.0,1014.0,0.0,,89.0,1020,8468,4977,2145.0,11.0,1347404400,252.0,12.4,4.9
386,3576686,Gros Islet,LC,14.07647,-60.9378,"['imerg', 'era5', 'sat', 'radar', 'snodas']",06,789220-99999,America/St_Lucia,"Beausejour Stadium, Gros Islet",2012-03-27,72.0,2012-03-27,21.3,50,393,324,129,965,1066,28.1,1332871200,5.0,96.0,5.6,1332824400,24.8,1332835200,0.0,0.0,1011.0,final,75.0,1014.0,0.0,,178.0,1191,9437,7767,4267.0,26.2,1332820800,96.0,10.8,4.8
387,3374036,Bridgetown,BB,13.105731,-59.62278,"['imerg', 'era5', 'sat', 'radar', 'snodas']",08,789220-99999,America/Barbados,"Kensington Oval, Bridgetown",2012-03-30,,2012-03-30,,50,390,325,130,963,1072,27.6,1333126800,,124.0,7.7,1333162800,25.0,1333162800,0.0,0.0,,final,,,0.0,,,1199,9361,7809,,26.5,1333080000,124.0,,6.3
388,993800,Johannesburg,ZA,-26.1326355,28.0565121,"['683610-99999', '682672-99999', 'SF004761290', 'SF004760400', 'SF004761600', 'SF004760720', 'SF004758810', 'SF004760120', 'SF004761630', 'SF004762460', 'SF004760440', 'SF004758520', 'imerg', 'era5', 'sat', 'radar', 'snodas']",06,682672-99999,Africa/Johannesburg,New Wanderers Stadium,2012-03-30,52.0,2012-03-30,13.7,44,374,274,117,946,926,21.0,1333094400,5.4,143.0,2.0,1333108800,15.0,1333141200,9.5,9.5,835.0,final,82.0,1012.0,0.0,,202.0,1054,8971,6575,4847.0,17.1,1333058400,143.0,11.2,0.9
389,7172798,Roosevelt Gardens,US,26.139335,-80.183218,"['747830-12849', '722039-12885', 'US1FLBW0076', 'US1FLBW0070', 'US1FLBW0016', 'US1FLBW0130', 'US1FLBW0040', 'USC00083163', 'US1FLBW0127', 'US1FLBW0090', 'US1FLBW0036', 'US1FLBW0005', 'US1FLBW0051', 'US1FLBW0008', 'USW00012885', 'US1FLBW0024', 'US1FLBW0095', 'US1FLBW0105', 'USW00012849', 'US1FLBW0027', 'USC00082114', 'USC00083168', 'imerg', 'era5', 'sat', 'radar', 'snodas']",FL,722039-12885,America/New_York,Central Broward Regional Park Stadium Turf Ground,2012-06-30,50.0,2012-06-30,22.6,54,427,352,126,931,1042,32.8,1341086400,10.2,213.0,6.7,1341090000,25.0,1341050400,0.0,0.0,1014.0,final,69.0,1015.0,0.0,0.0,348.0,1306,10260,8452,8345.0,29.1,1341028800,213.0,6.8,3.0
390,7172798,Roosevelt Gardens,US,26.139335,-80.183218,"['747830-12849', '722039-12885', 'US1FLBW0076', 'US1FLBW0070', 'US1FLBW0016', 'US1FLBW0130', 'US1FLBW0040', 'USC00083163', 'US1FLBW0127', 'US1FLBW0090', 'US1FLBW0036', 'US1FLBW0005', 'US1FLBW0051', 'US1FLBW0008', 'USW00012885', 'US1FLBW0024', 'US1FLBW0095', 'US1FLBW0105', 'USW00012849', 'US1FLBW0027', 'USC00082114', 'USC00083168', 'imerg', 'era5', 'sat', 'radar', 'snodas']",FL,722039-12885,America/New_York,Central Broward Regional Park Stadium Turf Ground,2012-07-01,40.0,2012-07-01,24.1,54,427,352,126,931,1042,32.8,1341172800,7.7,190.0,6.8,1341165600,25.6,1341136800,1.5,1.5,1017.0,final,75.0,1018.0,0.0,0.0,298.0,1306,10255,8448,7160.0,29.2,1341115200,190.0,7.2,2.5
391,1007311,Durban,ZA,-29.8510633,31.0277206,"['685930-99999', '685880-99999', 'SF002408910', 'SF002410190', 'SF002408830', 'imerg', 'era5', 'sat', 'radar', 'snodas']",02,685880-99999,Africa/Johannesburg,Subrata Roy Sahara Stadium,2012-12-20,78.0,2012-12-20,20.4,59,461,381,134,996,1114,28.6,1356004800,7.8,196.0,7.6,1356012000,21.8,1355961600,3.5,3.5,1012.0,final,77.0,1014.0,0.0,,232.0,1408,11064,9155,5576.0,24.8,1355954400,196.0,10.4,4.5
392,1253702,Uran,IN,18.93682,72.82655,"['430570-99999', '430030-99999', 'IN012070300', 'IN012070401', 'IN012120500', 'imerg', 'era5', 'sat', 'radar', 'snodas']",16,430030-99999,Asia/Kolkata,Wankhede Stadium,2012-12-22,11.0,2012-12-22,20.1,43,349,226,117,918,788,33.0,1356166800,6.6,168.0,4.7,1356170400,18.0,1356134400,0.0,0.0,1011.0,final,69.0,1011.0,0.0,,226.0,982,8032,5192,5189.0,26.7,1356114600,168.0,6.4,2.1
393,1264527,Chennai,IN,13.0619437,80.2791296,"['432780-99999', '432790-99999', 'IN020071500', 'IN020070300', 'IN020040800', 'IN020040900', 'imerg', 'era5', 'sat', 'radar', 'snodas']",25,432790-99999,Asia/Kolkata,"MA Chidambaram Stadium, Chepauk",2012-09-11,36.0,2012-09-11,23.4,52,409,336,127,948,1050,35.0,1347357600,6.2,224.0,6.4,1347339600,24.8,1347318000,0.0,0.0,1005.0,final,70.0,1007.0,0.0,,231.0,1192,9415,7730,5310.0,29.5,1347301800,224.0,8.0,3.6
394,6545174,Kennington,GB,51.485106580433,-0.116802162596,"['037700-99999', 'imerg', 'era5', 'sat', 'radar', 'snodas']",ENG,037700-99999,Europe/London,Kennington Oval,2013-06-25,72.0,2013-06-25,6.3,60,480,352,119,902,907,19.0,1372179600,4.4,326.0,2.8,1372179600,12.0,1372129200,0.0,0.0,1027.0,final,54.0,1028.0,0.0,,168.0,1441,11520,8455,4026.0,15.8,1372114800,326.0,7.6,2.2
395,6545174,Kennington,GB,51.485106580433,-0.116802162596,"['037700-99999', 'imerg', 'era5', 'sat', 'radar', 'snodas']",ENG,037700-99999,Europe/London,Kennington Oval,2013-06-27,86.0,2013-06-27,9.4,60,479,352,119,902,906,19.4,1372341600,2.7,306.0,4.0,1372341600,12.6,1372302000,3.0,3.0,1025.0,final,68.0,1026.0,0.0,,101.0,1439,11501,8439,2433.0,15.6,1372287600,306.0,8.0,2.8
396,4722668,Richland Hills,US,32.8128967,-97.2047653,"['747390-13961', 'US1TXTN0070', 'US1TXTN0108', 'US1TXTN0074', 'US1TXTN0140', 'US1TXTN0062', 'US1TXTN0080', 'US1TXTN0040', 'US1TXTN0027', 'US1TXTN0122', 'US1TXTN0073', 'US1TXTN0125', 'US1TXTN0092', 'US1TXTN0046', 'US1TXTN0077', 'US1TXTN0037', 'USC00413285', 'US1TXTN0016', 'US1TXTN0043', 'US1TXTN0030', 'US1TXTN0025', 'imerg', 'era5', 'sat', 'radar', 'snodas']",TX,747390-13961,America/Chicago,The Rose Bowl,2013-08-29,20.0,2013-08-29,17.0,49,394,305,122,924,952,38.3,1377810000,9.5,191.0,4.2,1377802800,24.4,1377774000,0.0,0.0,990.0,final,44.0,1015.0,0.0,0.0,291.0,1176,9448,7331,6985.0,31.6,1377752400,191.0,10.8,2.1
397,2653224,Chester-le-Street,GB,54.84897,-1.5622,"['UKE00156852', 'imerg', 'era5', 'sat', 'radar', 'snodas']",ENG,032433-99999,Europe/London,Riverside Ground,2013-08-31,45.0,2013-08-31,6.3,45,378,229,107,853,686,16.7,1377957600,2.6,281.0,7.2,1377961200,8.5,1377925200,0.0,0.0,1022.0,final,66.0,1023.0,0.0,,161.0,1090,9061,5494,3853.0,12.7,1377903600,281.0,12.8,5.3
398,2638049,Shenley Church End,GB,51.999072579,-0.803361603,"['imerg', 'era5', 'sat', 'radar', 'snodas']",ENG,036600-99999,Europe/London,Kingsmead,2012-12-21,78.0,2012-12-21,5.7,16,139,40,67,602,210,8.5,1356094800,1.1,251.0,5.2,1356094800,5.2,1356109200,0.0,0.0,994.0,final,92.0,1009.0,0.0,,31.0,377,3343,957,745.0,6.9,1356048000,251.0,10.8,3.8
399,4174757,Tampa,US,27.9811,-82.4463,"['998269-99999', '720374-92825', 'US1FLHB0055', 'US1FLHB0039', 'US1FLHB0025', 'US1FLHB0071', 'US1FLHB0029', 'US1FLHB0064', 'US1FLHB0028', 'US1FLHB0120', 'US1FLHB0087', 'US1FLHB0012', 'US1FLHB0093', 'USC00088890', 'USW00012842', 'USC00080520', 'US1FLHB0112', 'US1FLHB0040', 'US1FLHB0036', 'US1FLHB0010', 'US1FLHB0007', 'imerg', 'era5', 'sat', 'radar', 'snodas']",FL,720374-92825,America/New_York,Buffalo Park,2012-12-23,42.0,2012-12-23,2.4,35,296,167,108,869,638,18.0,1356289200,1.9,101.0,3.6,1356249600,5.0,1356253200,0.0,0.0,1020.0,final,60.0,1023.0,0.0,0.0,75.0,849,7103,4017,1790.0,11.0,1356238800,101.0,4.8,1.9
400,2656207,Barton under Needwood,GB,52.8086072,-1.8041373,"['imerg', 'era5', 'sat', 'radar', 'snodas']",ENG,035350-99999,Europe/London,St George's Park,2012-12-26,52.0,2012-12-26,4.1,15,136,38,66,593,202,8.9,1356541200,1.0,235.0,7.2,1356534000,3.7,1356490800,4.5,4.5,988.0,final,88.0,1000.0,0.0,,13.0,366,3252,909,311.0,5.9,1356480000,235.0,15.6,6.1
401,2143747,Whittlesea,AU,-37.498998807,145.069916424,"['948600-99999', 'ASN00086262', 'imerg', 'era5', 'sat', 'radar', 'snodas', 'au-bom-solar']",VIC,948600-99999,Australia/Melbourne,Eden Park,2013-02-09,21.0,2013-02-09,7.5,55,443,341,128,973,1013,28.4,1360382400,9.2,239.0,7.5,1360393200,14.1,1360328400,0.0,0.0,952.0,final,49.0,1012.0,0.0,,327.0,1323,10631,8190,7859.0,21.5,1360328400,239.0,13.6,5.2
402,2190324,Hamilton,NZ,-37.78669,175.27257,"['imerg', 'era5', 'sat', 'radar', 'snodas']",G1,931190-99999,Pacific/Auckland,Seddon Park,2013-02-12,57.0,2013-02-12,13.1,55,436,334,128,966,996,24.4,1360634400,3.5,205.0,5.6,1360638000,13.7,1360602000,0.0,0.0,1011.0,final,70.0,1016.0,0.0,,134.0,1316,10465,8006,3208.0,19.2,1360580400,205.0,10.4,2.5
403,2179537,Wellington,NZ,-41.2776098,174.7828926,"['934390-99999', 'NZM00093439', 'imerg', 'era5', 'sat', 'radar', 'snodas']",G2,934390-99999,Pacific/Auckland,Westpac Stadium,2013-02-15,37.0,2013-02-15,13.0,54,432,320,126,956,954,18.2,1360875600,5.3,143.0,6.7,1360893600,14.7,1360861200,0.0,0.0,1014.0,final,80.0,1015.0,0.0,,265.0,1297,10372,7691,6366.0,16.5,1360839600,143.0,9.6,4.6
404,6943568,Woolloongabba,AU,-27.485916,153.0381681,"['945780-99999', '945760-99999', 'ASN00040913', 'ASN00040215', 'imerg', 'era5', 'sat', 'radar', 'snodas', 'au-bom-solar']",QLD,945760-99999,Australia/Brisbane,"Brisbane Cricket Ground, Woolloongabba",2013-02-13,61.0,2013-02-13,17.0,55,432,347,132,983,1076,26.2,1360731600,7.7,166.0,4.1,1360731600,20.2,1360695600,1.0,1.0,1016.0,final,69.0,1017.0,0.0,,293.0,1309,10362,8334,7032.0,23.1,1360677600,166.0,12.8,2.6
405,1261481,New Delhi,IN,28.613152,77.2349951,"['421820-99999', 'IN022021600', 'IN022021900', 'IN022023100', 'IN022022900', 'IN022021800', 'IN022022200', 'IN022023000', 'imerg', 'era5', 'sat', 'radar', 'snodas']",07,421820-99999,Asia/Kolkata,Shere Bangla National Stadium,2012-12-10,8.0,2012-12-10,12.0,36,307,173,107,870,640,27.2,1355130000,4.9,129.0,2.8,1355119200,11.4,1355097600,0.0,0.0,986.0,final,71.0,1012.0,0.0,,173.0,837,7055,3986,3986.0,17.8,1355077800,129.0,5.2,1.5
406,2176313,Bellerive,AU,-42.877564,147.374294,"['949700-99999', 'ASN00094211', 'ASN00094004', 'ASN00094059', 'ASN00094168', 'ASN00094122', 'ASN00094037', 'ASN00094197', 'ASN00094030', 'ASN00094132', 'ASN00094029', 'ASN00094210', 'ASN00094058', 'ASN00094090', 'ASN00094056', 'ASN00094078', 'ASN00094111', 'imerg', 'era5', 'sat', 'radar', 'snodas', 'au-bom-solar']",TAS,949700-99999,Australia/Hobart,Bellerive Oval,2014-01-29,28.0,2014-01-29,5.8,58,463,351,128,969,996,20.5,1390957200,9.7,161.0,8.6,1390914000,14.3,1390932000,0.0,0.0,1010.0,final,49.0,1016.0,0.0,,349.0,1389,11106,8430,8372.0,17.0,1390914000,161.0,10.8,5.3
